mouse id	RFID	Genotype	Environment	Weight gain-	Wedge cage	Gender	Pregnant	Diarrhea	Tissue	Flow-date	RANTES	MIP 3a	KC	TNF a	MCP 1	IP 10	MIP 1a	MIP 1b	IL 1a	IL 6	CCL2 B. subtilis	CCL2 B. vulgatus	CCL2 C. albicans	CCL2 aCD3-CD28	CCL2 C. perfringens	CCL2 PBS	CCL2 P. aeruginosa	CCL2 S. aureus	IL-1a B. subtilis	IL-1a B. vulgatus	IL-1a C. albicans	IL-1a aCD3-CD28	IL-1a C. perfringens	IL-1a PBS	IL-1a P. aeruginosa	IL-1a S. aureus	IL-5 B. subtilis	IL-5 B. vulgatus	IL-5 C. albicans	IL-5 aCD3-CD28	IL-5 C. perfringens	IL-5 PBS	IL-5 P. aeruginosa	IL-5 S. aureus	IFN-y B. subtilis	IFN-y B. vulgatus	IFN-y C. albicans	IFN-y aCD3-CD28	IFN-y C. perfringens	IFN-y PBS	IFN-y P. aeruginosa	IFN-y S. aureus	TNF-a B. subtilis	TNF-a B. vulgatus	TNF-a C. albicans	TNF-a aCD3-CD28	TNF-a C. perfringens	TNF-a PBS	TNF-a P. aeruginosa	TNF-a S. aureus	CXCL1 B. subtilis	CXCL1 B. vulgatus	CXCL1 C. albicans	CXCL1 aCD3-CD28	CXCL1 C. perfringens	CXCL1 PBS	CXCL1 P. aeruginosa	CXCL1 S. aureus	IL-1b B. subtilis	IL-1b B. vulgatus	IL-1b C. albicans	IL-1b aCD3-CD28	IL-1b C. perfringens	IL-1b PBS	IL-1b P. aeruginosa	IL-1b S. aureus	IL-10 B. subtilis	IL-10 B. vulgatus	IL-10 C. albicans	IL-10 aCD3-CD28	IL-10 C. perfringens	IL-10 PBS	IL-10 P. aeruginosa	IL-10 S. aureus	CCL3 B. subtilis	CCL3 B. vulgatus	CCL3 C. albicans	CCL3 aCD3-CD28	CCL3 C. perfringens	CCL3 PBS	CCL3 P. aeruginosa	CCL3 S. aureus	CCL4 B. subtilis	CCL4 B. vulgatus	CCL4 C. albicans	CCL4 aCD3-CD28	CCL4 C. perfringens	CCL4 PBS	CCL4 P. aeruginosa	CCL4 S. aureus	IL-17 B. subtilis	IL-17 B. vulgatus	IL-17 C. albicans	IL-17 aCD3-CD28	IL-17 C. perfringens	IL-17 PBS	IL-17 P. aeruginosa	IL-17 S. aureus	IL-6 B. subtilis	IL-6 B. vulgatus	IL-6 C. albicans	IL-6 aCD3-CD28	IL-6 C. perfringens	IL-6 PBS	IL-6 P. aeruginosa	IL-6 S. aureus	IL-13 B. subtilis	IL-13 B. vulgatus	IL-13 C. albicans	IL-13 aCD3-CD28	IL-13 C. perfringens	IL-13 PBS	IL-13 P. aeruginosa	IL-13 S. aureus	Blood Total T cells	Blood Total B cells	Blood CD4 T cells	Blood CD8 T cells	Blood CD4 T cells CD44lo CD62Lhi	Blood CD4 T cells CD44hi CD62Lhi	Blood CD4 T cells CD44hi CD62Llo	Blood CD4 T cells CD44lo CD62Llo	Blood CD8 T cells CD44lo CD62Lhi	Blood CD8 T cells CD44hi CD62Lhi	Blood CD8 T cells CD44hi CD62Llo	Blood CD8 T cells CD44lo CD62Llo	Blood Total myeloid CD11b CD11c	Blood CD4 T cells CD25+	Blood Total immune cells CD45+	MLN Total T cells	MLN Total B cells	MLN CD4 T cells	MLN CD8 T cells	MLN CD4 T cells CD44lo CD62Lhi	MLN CD4 T cells CD44hi CD62Lhi	MLN CD4 T cells CD44hi CD62Llo	MLN CD4 T cells CD44lo CD62Llo	MLN CD8 T cells CD44lo CD62Lhi	MLN CD8 T cells CD44hi CD62Lhi	MLN CD8 T cells CD44hi CD62Llo	MLN CD8 T cells CD44lo CD62Llo	MLN Total myeloid CD11b CD11c	MLN CD4 T cells CD25+	MLN Total immune cells CD45+	MLN Eosinphils	MLN Neutrophils	MLN Ly6C Monocyte	MLN CD11c MHCII	MLN CD103 CD11c MHCII DC	MLN CD103neg CD11c MHCII DC
505550	E1 AtgE 505550 PBMC lymph.fcs	AtgE	wild	30.89005236	4	F	Y	N	blood	10-Aug	32.4002598831557	259.619201238781	745.750028408339	12.7717520501793	99.2446948949103	175.283151221485	29.2538163345515	25.2495731330447	23.3882451599845	89.6665748156311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1	31.7	4.02	3.43	26.2	4.23	28.1	41.4	55.9	20.2	10.8	13.1	48.4	0.32	9.96	38.2	26.6	19.7	7.22	14.3	14.9	45.9	24.9	6.17	3.51	40.3	50.1	24.4	4.98	55.8	0.8	0.42	0.45	1.67	0.34	1.04
505651	D8 AtgE505651 PBMC lymph.fcs	AtgE	wild	8.43373494	8	M	N	N	blood	4-Aug	33.6964522904737	51.3306362268331	95.4444264328267	0	0	32.2855167284833	0	4.32009565789931	3.90227503763476	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.4	29.7	9.64	7.06	55.9	10.6	16.8	16.7	53.3	33.9	7.62	5.22	50.2	0.43	6.35	67.8	21.9	36.3	28.8	14.9	1.79	21.1	62.3	8.52	1.03	12	78.5	3.25	4.69	84.6	0.083	0.029	0.65	0.87	0.2	0.38
505655	C14 AtgE PBMC 505655 lymph.fcs	AtgE	wild	NA	NA	NA	NA	NA	blood	4-Aug	57.286490275114	170.146015307669	183.967670878645	0	44.4786696970963	42.4561300768446	15.4409412410235	5.85393005326559	8.22473034082467	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	50.5	8.01	6.53	38.7	3.09	14.1	44.1	44.8	24.9	7.04	23.3	25.5	0.62	3.3	62.7	27	36	24.6	26.4	2.34	18.4	52.8	7.71	0.65	10.4	81.2	2.89	4.42	92.3	0.062	0.02	0.48	0.94	0.18	0.46
514856	E2 AtgE 514856 PBMC lymph.fcs	AtgE	wild	25.64102564	4	F	Y	N	blood	10-Aug	50.0020557291622	123.669534134939	114.925592806033	27.860084089497	32.7683251886345	134.961507032635	8.87584695571115	10.7490529252869	2.31197674372334	43.639759920732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	38.2	4.92	5.45	11.9	2.21	20.4	65.5	36.2	9.98	3.99	49.9	36.8	0.38	2.43	39.2	31.9	20.9	4.5	15.3	13.2	34.8	36.7	11.5	9.8	36.7	42	17.2	3.78	64.2	0.091	0.083	0.55	1.33	0.24	0.87
515150	E4 AtgE 515150 PBMC lymph.fcs	AtgE	wild	76.61691542	4	F	Y	N	blood	10-Aug	90.6370261776474	194.124890402107	418.507878205819	33.4302076296371	43.6335907834401	77.2516046770457	11.5329055618916	17.211307636127	1.22697643723057	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.3	39.3	5.76	7.11	47.9	19.9	16.9	15.3	65.4	23	2.64	8.99	31.7	0.34	5.71	29.1	44	14.8	5.27	15.6	15.2	42.2	26.9	12.1	7.32	41.3	39.4	14.6	3.24	61.9	0.079	0.046	0.36	0.87	0.15	0.54
515254	D9 AtgE 515254 PBMC lymph.fcs	AtgE	wild	-4.214559387	8	M	N	N	blood	4-Aug	42.8674893186295	39.9182861867609	128.386300881965	0	8.55778899357178	47.9322071692137	0	15.8774411983182	27.6827237705841	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.4	33.2	8.61	4.9	63.2	2.11	17.8	16.9	61.8	29.5	5.68	3.06	49.8	0.66	2.55	60.1	28.2	34.8	23	3.75	0.85	22.7	72.7	0.96	0.11	12.6	86.3	3.03	5.09	86.3	0.056	0.032	0.48	0.97	0.25	0.39
515256	E5 AtgE 515256 PBMC lymph.fcs	AtgE	wild	27.90697674	4	F	Y	N	blood	10-Aug	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.1	46.6	6.8	6.88	38.3	20.4	20.4	20.8	58.9	23.1	3.87	14.1	19.6	0.48	3.95	30.2	42.7	16.5	4.3	14.6	15.9	37.8	31.7	15.6	23.3	33.2	27.9	12.9	2.52	61.5	0.11	0.02	0.55	0.9	0.16	0.57
515649	D10 AtgE 515649 PBMC lymph.fcs	AtgE	wild	9.504132231	8	M	N	N	blood	4-Aug	66.5816131037199	230.87565142249	164.097354642128	0	37.7456741258373	95.0824275828152	0	47.9656569559374	11.2280446373097	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8	46.4	9.94	7.8	57.1	3.61	13.9	25.4	55.5	29.7	6.71	8.11	31.4	0.62	10.7	59	29.7	33.6	23.3	46.2	3.69	18.8	31.3	38.6	4.6	8.58	48.2	3.45	3.78	91.7	0.039	0.026	1.08	1.92	0.29	0.98
515653	D7 AtgE 515653 PBMC lymph.fcs	AtgE	wild	5.371900826	8	M	N	N	blood	4-Aug	29.092331457838	0	232.107339979004	0	7.01667117089282	52.7176424919289	0	1.00000000000005	2.95208565812946	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.4	26.9	10.9	6.21	59.3	3.91	12.6	24.2	64.6	23.3	4.5	7.59	51.7	1	2.84	64.9	22.9	37.5	25.2	41.5	3.49	15.8	39.3	29.4	3.88	6.41	60.3	4.52	5.06	88.7	0.07	0.078	0.87	1.78	0.31	0.87
515756	D3 AtgE 515756 PBMC lymph.fcs	AtgE	wild	15.19607843	8	M	N	N	blood	4-Aug	35.5180830274118	597.532028634212	294.069119256823	14.2221443232189	40.0817123341449	65.6122709636682	0	24.101204756558	16.3821220655031	76.4276745741072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	36.9	9.35	5.32	56.2	2.64	20.6	20.5	56.7	24	11.9	7.43	44.7	0.71	2.7	58.1	29.4	34.5	20.1	33.2	3.2	20.1	43.4	23.3	1.68	8.95	66.1	4.4	4.51	85.6	0.093	0.047	0.61	1.5	0.34	0.7
504951	E12 AtgH 504951 PBMC lymph.fcs	AtgH	wild	8.695652174	7	M	N	Y	blood	10-Aug	52.0382304443988	162.855256736747	202.0015555744	0	0	17.1596899744043	0	23.3867974429216	133.566636025206	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.3	28.4	8.28	8.99	43.5	16.9	17.5	22.1	68.7	18.1	2.64	10.6	36.5	0.52	40.7	36	25.7	17.9	7.4	29.2	26.5	22.3	22	32.6	40.8	12	14.6	26	4.76	75.3	0.031	0.038	0.22	1.21	0.12	0.84
505055	E11 AtgH 505055 PBMC lymph.fcs	AtgH	wild	10.59907834	7	M	N	N	blood	10-Aug	89.4945690580764	106.158476109812	221.672783464948	30.9277956164298	33.6531358990033	112.590631040628	19.5799059091021	28.3914956440636	36.0407098001158	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.6	34.8	5.15	3.99	29.4	18.6	30.8	21.2	55.5	22.9	7.18	14.4	45	0.35	47.9	31.4	37.6	16.4	4.56	21.9	16.4	27.5	34.2	26.3	20	24.2	29.5	17.3	4.23	66.9	0.049	0.024	0.2	0.64	0.11	0.39
505152	E7 AtgH 505152 PBMC lymph.fcs	AtgH	wild	30.81395349	4	F	N	Y	blood	10-Aug	65.0945397894004	145.043002318042	298.416297809398	26.544534533977	51.9183575712637	446.199822597754	21.6740984309317	31.8531164914193	15.0134215888373	84.1814701241869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9	49.3	4.63	5.54	29.1	10.5	26.8	33.6	51.3	25.9	6.08	16.7	24.1	0.42	1.97	34.6	36.1	18.3	3.54	24.6	19.9	27.9	27.6	24.1	26.4	25.9	23.6	16.6	3.11	66.3	0.088	0.11	0.32	1.21	0.21	0.75
505355	D8 AtgH 505355 PBMC lymph.fcs	AtgH	wild	-1.287553648	7	M	N	N	blood	10-Aug	50.7755119289729	75.5213590174795	133.550703039881	0	3.17842046631486	15.8782039424791	0	1.00000000000005	6.25385847554846	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.04	21.1	4.45	2.39	8.22	0.99	17.1	73.7	19.3	9.79	8.56	62.4	59.4	0.14	5.65	36.2	31.4	19.9	6.69	19.7	20.1	37.5	22.7	12.5	11.3	36.8	39.5	20.6	5.95	61.9	0.098	0.044	0.16	1.12	0.12	0.76
505548	D10 AtgH 505548 PBMC lymph.fcs	AtgH	wild	25.60386473	7	M	N	Y	blood	10-Aug	40.9648776077979	341.189722087806	247.974625878273	0	0	28.3395555743549	0	21.1305174386124	18.4721491646103	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.88	33.5	3.09	2.08	8.21	4.23	48	39.6	13.3	13	11.5	62.2	53.4	0.2	5.41	42.8	29.8	26	6	10	12	45.4	32.5	6.88	4.2	42.1	46.8	15.8	7.54	38.1	0.15	0.00601	0.13	0.58	0.12	0.33
505553	E10 AtgH 505553 PBMC lymph.fcs	AtgH	wild	82.08955224	4	F	Y	N	blood	10-Aug	39.3845330960568	361.102693550309	376.569095099786	22.3437767581964	38.7085479114728	138.964520867142	17.8184036519462	27.5897166364357	7.72805472478185	60.1687475900717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3	55.7	6.63	4.63	24.6	6.81	22.3	46.3	56.2	14.7	4.99	24	17.1	0.39	5	28	38.9	15.8	4.07	19.2	18.2	41	21.6	21.7	13.7	31.3	33.3	21.2	3.7	69.9	0.057	0.066	0.2	0.94	0.12	0.62
505554	E9 AtgH 505554 PBMC lymph.fcs	AtgH	wild	46.15384615	4	F	Y	N	blood	10-Aug	63.4803121841001	92.5430022225383	158.310113743165	7.26088294980465	0	37.1918781633081	0	6.32918374935948	2.69894961923731	13.7444661720435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.6	44.9	5.72	4.22	24.8	8.08	30.5	36.6	51.3	17.6	6.1	25	32.1	0.32	17.7	31.9	34.8	17	3.33	15.2	12.3	34.9	37.7	10.2	6.9	29.9	53.1	22.2	3.45	64	0.082	0.027	0.18	1.05	0.18	0.65
505648	D11 AtgH 505648 PBMC lymph.fcs	AtgH	wild	13.04347826	8	M	N	Y	blood	10-Aug	44.9464710822091	37.4363397318855	180.125305855915	0	0	20.905356078451	0	19.010957555809	56.1768272761888	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.55	39.2	4.61	2.93	7.21	1.29	29.5	62	20.8	12.5	10.1	56.6	38.6	0.26	13.6	32.3	29.6	16.5	6.63	22.9	17.7	36.7	22.6	31	26.2	25	17.8	26.9	5.14	71.2	0.036	0.051	0.28	1.65	0.35	1.03
505656	D12 AtgH 505656 PBMC lymph.fcs	AtgH	wild	11.84210526	8	M	N	N	blood	10-Aug	58.021069135084	68.4297235336319	190.297829293476	0	5.70835453883902	47.5038771890892	0	26.781474030317	41.7160137052209	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.1	36.1	4.04	3.32	13.2	3.58	35.1	48.2	15.3	21.8	21.8	41.1	46.6	0.24	6.48	46.7	27.1	25.8	5.6	14.6	8.38	29.5	47.5	7.99	6.14	48.2	37.6	14.1	7	71.2	0.089	0.017	0.18	0.8	0.15	0.46
514951	D9 AtgH 514951 PBMC lymph.fcs	AtgH	wild	5.263157895	7	M	N	N	blood	10-Aug	54.1656573516402	49.2622966763009	169.995903939765	0	0	96.9602414578934	0	1.00000000000005	4.88972001235284	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.21	36.7	2.53	3.53	3.57	1.79	28.6	66.1	8.33	16	22.4	53.2	43.7	0.25	1.84	43.4	33.9	21.2	11	19.5	8.94	38.1	33.4	6.97	2.36	35.2	55.5	11.7	5.89	18.9	0.041	0.054	8.61	0.41	0.14	0.16
